sample_id,repo,source_path,strategy,rank,score,source_type,category,guideline_text,query_preview
synthetic-django_PR_24,kannan-dedsec/synthetic-django,managers.py,strategy_2_regex_intelligent,7,0.70864856,ruff,naming_convention,N817: CamelCase imported as acronym. Do not alias CamelCase imports to ALL_CAPS acronyms.,"repo family: django ; import statements count: 2 ; camelCase identifiers: byAuthor, withinDateRange ; mutable-default patterns: 4 ; non-4-space indentation lines: 0 ; docstring markers count: 24 ; focus on naming_convention, unused_import, indentation, mutable"
synthetic-django_PR_24,kannan-dedsec/synthetic-django,managers.py,strategy_2_regex_intelligent,8,0.70783055,django_review_comment,indentation,"It looks like the indentation for the `clean_title` method has changed from 4 spaces to 6 spaces, which can affect code readability and consistency. Please revert it back to 4 spaces to maintain uniformity with the rest ","repo family: django ; import statements count: 2 ; camelCase identifiers: byAuthor, withinDateRange ; mutable-default patterns: 4 ; non-4-space indentation lines: 0 ; docstring markers count: 24 ; focus on naming_convention, unused_import, indentation, mutable"
synthetic-django_PR_24,kannan-dedsec/synthetic-django,managers.py,strategy_2_regex_intelligent,9,0.70183116,django_review_comment,indentation,Please replace the tabs with spaces in the `handle_article_tags_change` function to maintain consistent indentation throughout the file. This will help improve code readability and prevent potential issues in the future.,"repo family: django ; import statements count: 2 ; camelCase identifiers: byAuthor, withinDateRange ; mutable-default patterns: 4 ; non-4-space indentation lines: 0 ; docstring markers count: 24 ; focus on naming_convention, unused_import, indentation, mutable"
synthetic-django_PR_24,kannan-dedsec/synthetic-django,managers.py,strategy_2_regex_intelligent,10,0.6996329,django_review_comment,indentation,"The indentation in the `generate_article_slug` function should be consistent with the rest of the codebase, which uses 4 spaces. Please update it to maintain uniformity throughout the file.","repo family: django ; import statements count: 2 ; camelCase identifiers: byAuthor, withinDateRange ; mutable-default patterns: 4 ; non-4-space indentation lines: 0 ; docstring markers count: 24 ; focus on naming_convention, unused_import, indentation, mutable"
synthetic-sklearn_PR_38,kannan-dedsec/synthetic-sklearn,tests/test_models.py,strategy_2_regex_intelligent,1,0.7222086,ruff,naming_convention,N813: CamelCase imported as lowercase. Preserve CamelCase when importing class names.,"repo family: scikit-learn ; import statements count: 12 ; camelCase identifiers: none ; mutable-default patterns: 3 ; non-4-space indentation lines: 0 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-sklearn_PR_38,kannan-dedsec/synthetic-sklearn,tests/test_models.py,strategy_2_regex_intelligent,2,0.710762,flake8,unused_import,F401: Unused imports increase the cognitive load of reading the code. Remove imports that are not referenced anywhere in the module.,"repo family: scikit-learn ; import statements count: 12 ; camelCase identifiers: none ; mutable-default patterns: 3 ; non-4-space indentation lines: 0 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-sklearn_PR_38,kannan-dedsec/synthetic-sklearn,tests/test_models.py,strategy_2_regex_intelligent,3,0.7053766,ruff,naming_convention,N817: CamelCase imported as acronym. Do not alias CamelCase imports to ALL_CAPS acronyms.,"repo family: scikit-learn ; import statements count: 12 ; camelCase identifiers: none ; mutable-default patterns: 3 ; non-4-space indentation lines: 0 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-sklearn_PR_38,kannan-dedsec/synthetic-sklearn,tests/test_models.py,strategy_2_regex_intelligent,4,0.7022083,ruff,naming_convention,N814: CamelCase imported as constant. Do not alias CamelCase imports to UPPER_CASE names.,"repo family: scikit-learn ; import statements count: 12 ; camelCase identifiers: none ; mutable-default patterns: 3 ; non-4-space indentation lines: 0 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-sklearn_PR_38,kannan-dedsec/synthetic-sklearn,tests/test_models.py,strategy_2_regex_intelligent,5,0.6945373,pylint,unused_import,W0404 (reimported): A module is imported more than once. Remove the duplicate import statement.,"repo family: scikit-learn ; import statements count: 12 ; camelCase identifiers: none ; mutable-default patterns: 3 ; non-4-space indentation lines: 0 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-sklearn_PR_38,kannan-dedsec/synthetic-sklearn,tests/test_models.py,strategy_2_regex_intelligent,6,0.6922936,ruff,documentation_formatting,"D206: Docstring should be indented with spaces, not tabs.","repo family: scikit-learn ; import statements count: 12 ; camelCase identifiers: none ; mutable-default patterns: 3 ; non-4-space indentation lines: 0 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-sklearn_PR_38,kannan-dedsec/synthetic-sklearn,tests/test_models.py,strategy_2_regex_intelligent,7,0.6915624,pep8,naming_convention,"Python packages should have short, all-lowercase names. The use of underscores is discouraged in package names.","repo family: scikit-learn ; import statements count: 12 ; camelCase identifiers: none ; mutable-default patterns: 3 ; non-4-space indentation lines: 0 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-sklearn_PR_38,kannan-dedsec/synthetic-sklearn,tests/test_models.py,strategy_2_regex_intelligent,8,0.68448645,ruff,documentation_formatting,D207: Docstring is under-indented. Adjust indentation to match the opening triple quotes.,"repo family: scikit-learn ; import statements count: 12 ; camelCase identifiers: none ; mutable-default patterns: 3 ; non-4-space indentation lines: 0 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-sklearn_PR_38,kannan-dedsec/synthetic-sklearn,tests/test_models.py,strategy_2_regex_intelligent,9,0.6835066,ruff,documentation_formatting,D104: Missing docstring in public package. The __init__.py file of a public package should have a docstring.,"repo family: scikit-learn ; import statements count: 12 ; camelCase identifiers: none ; mutable-default patterns: 3 ; non-4-space indentation lines: 0 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-sklearn_PR_38,kannan-dedsec/synthetic-sklearn,tests/test_models.py,strategy_2_regex_intelligent,10,0.6833801,ruff,unused_import,"For module availability checks, use importlib.util.find_spec instead of importing the module, to avoid unused import warnings.","repo family: scikit-learn ; import statements count: 12 ; camelCase identifiers: none ; mutable-default patterns: 3 ; non-4-space indentation lines: 0 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-fastapi_PR_38,kannan-dedsec/synthetic-fastapi,tests/test_users.py,strategy_2_regex_intelligent,1,0.7222547,ruff,naming_convention,N814: CamelCase imported as constant. Do not alias CamelCase imports to UPPER_CASE names.,"repo family: fastapi ; import statements count: 7 ; camelCase identifiers: none ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 18 ; focus on naming_convention, unused_import, indentation, mutable_default, documentat"
synthetic-fastapi_PR_38,kannan-dedsec/synthetic-fastapi,tests/test_users.py,strategy_2_regex_intelligent,2,0.7214327,pylint,unused_import,W0404 (reimported): A module is imported more than once. Remove the duplicate import statement.,"repo family: fastapi ; import statements count: 7 ; camelCase identifiers: none ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 18 ; focus on naming_convention, unused_import, indentation, mutable_default, documentat"
synthetic-fastapi_PR_38,kannan-dedsec/synthetic-fastapi,tests/test_users.py,strategy_2_regex_intelligent,3,0.71914184,ruff,naming_convention,N817: CamelCase imported as acronym. Do not alias CamelCase imports to ALL_CAPS acronyms.,"repo family: fastapi ; import statements count: 7 ; camelCase identifiers: none ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 18 ; focus on naming_convention, unused_import, indentation, mutable_default, documentat"
synthetic-fastapi_PR_38,kannan-dedsec/synthetic-fastapi,tests/test_users.py,strategy_2_regex_intelligent,4,0.7070911,ruff,naming_convention,N813: CamelCase imported as lowercase. Preserve CamelCase when importing class names.,"repo family: fastapi ; import statements count: 7 ; camelCase identifiers: none ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 18 ; focus on naming_convention, unused_import, indentation, mutable_default, documentat"
synthetic-fastapi_PR_38,kannan-dedsec/synthetic-fastapi,tests/test_users.py,strategy_2_regex_intelligent,5,0.6993055,fastapi_review_comment,indentation,The indentation for the docstring at line 41 appears to be inconsistent with the rest of the class; please adjust it back to 4 spaces for readability and to maintain our coding standards.,"repo family: fastapi ; import statements count: 7 ; camelCase identifiers: none ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 18 ; focus on naming_convention, unused_import, indentation, mutable_default, documentat"
synthetic-fastapi_PR_38,kannan-dedsec/synthetic-fastapi,tests/test_users.py,strategy_2_regex_intelligent,6,0.6982393,flake8,unused_import,F401: Unused imports increase the cognitive load of reading the code. Remove imports that are not referenced anywhere in the module.,"repo family: fastapi ; import statements count: 7 ; camelCase identifiers: none ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 18 ; focus on naming_convention, unused_import, indentation, mutable_default, documentat"
synthetic-fastapi_PR_38,kannan-dedsec/synthetic-fastapi,tests/test_users.py,strategy_2_regex_intelligent,7,0.694458,fastapi_review_comment,indentation,"It looks like the indentation for the `RequestTimingMiddleware` class is inconsistent with the rest of the file, switching from 4 spaces to 2 spaces. Please adjust the indentation to maintain uniformity throughout the co","repo family: fastapi ; import statements count: 7 ; camelCase identifiers: none ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 18 ; focus on naming_convention, unused_import, indentation, mutable_default, documentat"
synthetic-fastapi_PR_38,kannan-dedsec/synthetic-fastapi,tests/test_users.py,strategy_2_regex_intelligent,8,0.6941047,fastapi_review_comment,indentation,"It looks like the indentation in the `UserBase` class has changed from 4 spaces to 2 spaces. Consistency in indentation is crucial for readability and to avoid potential issues, so please ensure that it remains at 4 spac","repo family: fastapi ; import statements count: 7 ; camelCase identifiers: none ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 18 ; focus on naming_convention, unused_import, indentation, mutable_default, documentat"
synthetic-fastapi_PR_38,kannan-dedsec/synthetic-fastapi,tests/test_users.py,strategy_2_regex_intelligent,9,0.693529,fastapi_review_comment,documentation_formatting,Please convert the single-line docstring to a properly formatted multi-line docstring by adding a blank line after the opening triple quotes. This will enhance readability and maintain consistency with PEP 257 convention,"repo family: fastapi ; import statements count: 7 ; camelCase identifiers: none ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 18 ; focus on naming_convention, unused_import, indentation, mutable_default, documentat"
synthetic-fastapi_PR_38,kannan-dedsec/synthetic-fastapi,tests/test_users.py,strategy_2_regex_intelligent,10,0.6924478,fastapi_review_comment,documentation_formatting,The multi-line docstring in `db_session_context` needs a blank line after the summary and clearer formattingâ€”letâ€™s follow PEP 257 for readability and consistency.,"repo family: fastapi ; import statements count: 7 ; camelCase identifiers: none ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 18 ; focus on naming_convention, unused_import, indentation, mutable_default, documentat"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_2_regex_intelligent,1,0.72017986,ruff,naming_convention,N814: CamelCase imported as constant. Do not alias CamelCase imports to UPPER_CASE names.,"repo family: fastapi ; import statements count: 3 ; camelCase identifiers: nameNotBlank, priceTwoDecimals ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, m"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_2_regex_intelligent,2,0.7110119,pylint,unused_import,W0404 (reimported): A module is imported more than once. Remove the duplicate import statement.,"repo family: fastapi ; import statements count: 3 ; camelCase identifiers: nameNotBlank, priceTwoDecimals ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, m"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_2_regex_intelligent,3,0.7099149,ruff,naming_convention,N817: CamelCase imported as acronym. Do not alias CamelCase imports to ALL_CAPS acronyms.,"repo family: fastapi ; import statements count: 3 ; camelCase identifiers: nameNotBlank, priceTwoDecimals ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, m"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_2_regex_intelligent,4,0.7024224,ruff,naming_convention,N813: CamelCase imported as lowercase. Preserve CamelCase when importing class names.,"repo family: fastapi ; import statements count: 3 ; camelCase identifiers: nameNotBlank, priceTwoDecimals ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, m"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_2_regex_intelligent,5,0.6960391,fastapi_review_comment,indentation,The indentation for the docstring at line 41 appears to be inconsistent with the rest of the class; please adjust it back to 4 spaces for readability and to maintain our coding standards.,"repo family: fastapi ; import statements count: 3 ; camelCase identifiers: nameNotBlank, priceTwoDecimals ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, m"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_2_regex_intelligent,6,0.6929023,fastapi_review_comment,naming_convention,"It's great to see your work on the API, but could we stick to the PEP 8 naming conventions for function names? Let's rename `createItem` back to `create_item` to maintain consistency and readability in our codebase.","repo family: fastapi ; import statements count: 3 ; camelCase identifiers: nameNotBlank, priceTwoDecimals ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, m"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_2_regex_intelligent,7,0.6910603,fastapi_review_comment,naming_convention,Consider renaming `sample_items` to `sampleItems` for consistency with the camelCase naming convention used throughout the codebase. This will help maintain a uniform style and improve readability.,"repo family: fastapi ; import statements count: 3 ; camelCase identifiers: nameNotBlank, priceTwoDecimals ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, m"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_2_regex_intelligent,8,0.68750006,fastapi_review_comment,documentation_formatting,Please convert the single-line docstring to a properly formatted multi-line docstring by adding a blank line after the opening triple quotes. This will enhance readability and maintain consistency with PEP 257 convention,"repo family: fastapi ; import statements count: 3 ; camelCase identifiers: nameNotBlank, priceTwoDecimals ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, m"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_2_regex_intelligent,9,0.687487,ruff,naming_convention,N811: Constant imported as non-constant. Constants should remain UPPER_CASE when imported.,"repo family: fastapi ; import statements count: 3 ; camelCase identifiers: nameNotBlank, priceTwoDecimals ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, m"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_2_regex_intelligent,10,0.68710285,ruff,naming_convention,N812: Lowercase imported as non-lowercase. Do not alias a lowercase import to an uppercase name.,"repo family: fastapi ; import statements count: 3 ; camelCase identifiers: nameNotBlank, priceTwoDecimals ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, m"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_2_regex_intelligent,1,0.70596766,ruff,naming_convention,N814: CamelCase imported as constant. Do not alias CamelCase imports to UPPER_CASE names.,"repo family: fastapi ; import statements count: 12 ; camelCase identifiers: tokenUrl ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, mutable_default, docum"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_2_regex_intelligent,2,0.7049591,fastapi_review_comment,indentation,Noticed the TokenResponse class is using 2-space indentation instead of the project's standard 4 spacesâ€”let's keep it consistent to avoid confusion and maintain readability.,"repo family: fastapi ; import statements count: 12 ; camelCase identifiers: tokenUrl ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, mutable_default, docum"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_2_regex_intelligent,3,0.70292413,ruff,naming_convention,N817: CamelCase imported as acronym. Do not alias CamelCase imports to ALL_CAPS acronyms.,"repo family: fastapi ; import statements count: 12 ; camelCase identifiers: tokenUrl ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, mutable_default, docum"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_2_regex_intelligent,4,0.7022315,pylint,unused_import,W0404 (reimported): A module is imported more than once. Remove the duplicate import statement.,"repo family: fastapi ; import statements count: 12 ; camelCase identifiers: tokenUrl ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, mutable_default, docum"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_2_regex_intelligent,5,0.6926203,fastapi_review_comment,indentation,The indentation for the docstring at line 41 appears to be inconsistent with the rest of the class; please adjust it back to 4 spaces for readability and to maintain our coding standards.,"repo family: fastapi ; import statements count: 12 ; camelCase identifiers: tokenUrl ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, mutable_default, docum"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_2_regex_intelligent,6,0.68808746,ruff,naming_convention,N813: CamelCase imported as lowercase. Preserve CamelCase when importing class names.,"repo family: fastapi ; import statements count: 12 ; camelCase identifiers: tokenUrl ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, mutable_default, docum"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_2_regex_intelligent,7,0.68771267,fastapi_review_comment,documentation_formatting,Please convert the single-line docstring to a properly formatted multi-line docstring by adding a blank line after the opening triple quotes. This will enhance readability and maintain consistency with PEP 257 convention,"repo family: fastapi ; import statements count: 12 ; camelCase identifiers: tokenUrl ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, mutable_default, docum"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_2_regex_intelligent,8,0.68767095,fastapi_review_comment,indentation,"It looks like the indentation for the `RequestTimingMiddleware` class is inconsistent with the rest of the file, switching from 4 spaces to 2 spaces. Please adjust the indentation to maintain uniformity throughout the co","repo family: fastapi ; import statements count: 12 ; camelCase identifiers: tokenUrl ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, mutable_default, docum"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_2_regex_intelligent,9,0.68653023,fastapi_review_comment,indentation,The indentation for the `RequestTimingMiddleware` class is inconsistent with the rest of the file; please revert it to 4 spaces to maintain uniformity and improve readability.,"repo family: fastapi ; import statements count: 12 ; camelCase identifiers: tokenUrl ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, mutable_default, docum"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_2_regex_intelligent,10,0.68634427,fastapi_review_comment,indentation,"It looks like the indentation in the `UserBase` class has changed from 4 spaces to 2 spaces. Consistency in indentation is crucial for readability and to avoid potential issues, so please ensure that it remains at 4 spac","repo family: fastapi ; import statements count: 12 ; camelCase identifiers: tokenUrl ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 10 ; focus on naming_convention, unused_import, indentation, mutable_default, docum"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_2_regex_intelligent,1,0.7226553,ruff,naming_convention,N813: CamelCase imported as lowercase. Preserve CamelCase when importing class names.,"repo family: django ; import statements count: 11 ; camelCase identifiers: formValid ; mutable-default patterns: 0 ; non-4-space indentation lines: 25 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_2_regex_intelligent,2,0.71990854,ruff,naming_convention,N814: CamelCase imported as constant. Do not alias CamelCase imports to UPPER_CASE names.,"repo family: django ; import statements count: 11 ; camelCase identifiers: formValid ; mutable-default patterns: 0 ; non-4-space indentation lines: 25 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_2_regex_intelligent,3,0.719123,pylint,unused_import,W0404 (reimported): A module is imported more than once. Remove the duplicate import statement.,"repo family: django ; import statements count: 11 ; camelCase identifiers: formValid ; mutable-default patterns: 0 ; non-4-space indentation lines: 25 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_2_regex_intelligent,4,0.717772,django_review_comment,indentation,The indentation in the `markdown_to_html` function docstring deviates from the project's 4-space standard. Please adjust it to maintain consistency with the rest of the codebase.,"repo family: django ; import statements count: 11 ; camelCase identifiers: formValid ; mutable-default patterns: 0 ; non-4-space indentation lines: 25 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_2_regex_intelligent,5,0.71291673,django_guidelines,documentation_formatting,The project repository includes an .editorconfig file. We recommend using a text editor with EditorConfig support to avoid indentation and whitespace issues.,"repo family: django ; import statements count: 11 ; camelCase identifiers: formValid ; mutable-default patterns: 0 ; non-4-space indentation lines: 25 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_2_regex_intelligent,6,0.7072876,django_review_comment,indentation,It looks like the indentation in the `ArticleForm` class is inconsistent with the rest of the file; please ensure it uses 4 spaces to maintain uniformity across the codebase.,"repo family: django ; import statements count: 11 ; camelCase identifiers: formValid ; mutable-default patterns: 0 ; non-4-space indentation lines: 25 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_2_regex_intelligent,7,0.7069614,django_review_comment,documentation_formatting,It looks like the docstring was removed from the `test_valid_form` function. Please consider adding it back to maintain clarity about the purpose of the test and to follow our documentation standards.,"repo family: django ; import statements count: 11 ; camelCase identifiers: formValid ; mutable-default patterns: 0 ; non-4-space indentation lines: 25 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_2_regex_intelligent,8,0.706403,django_review_comment,documentation_formatting,The docstring for `test_empty_form` should remain concise and informative; let's convert it back to a single line or ensure it's properly formatted if it needs to be multi-line. This will improve readability and maintain,"repo family: django ; import statements count: 11 ; camelCase identifiers: formValid ; mutable-default patterns: 0 ; non-4-space indentation lines: 25 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_2_regex_intelligent,9,0.70560014,django_review_comment,indentation,"It looks like there's a mix of tabs and spaces in the `create_category` function. For consistency and to avoid potential issues, please standardize the indentation to use either tabs or spaces throughout the fileâ€”space","repo family: django ; import statements count: 11 ; camelCase identifiers: formValid ; mutable-default patterns: 0 ; non-4-space indentation lines: 25 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_2_regex_intelligent,10,0.7038449,ruff,naming_convention,N817: CamelCase imported as acronym. Do not alias CamelCase imports to ALL_CAPS acronyms.,"repo family: django ; import statements count: 11 ; camelCase identifiers: formValid ; mutable-default patterns: 0 ; non-4-space indentation lines: 25 ; docstring markers count: 14 ; focus on naming_convention, unused_import, indentation, mutable_default, docu"
synthetic-django_PR_35,kannan-dedsec/synthetic-django,tests/test_views.py,strategy_2_regex_intelligent,1,0.71368206,pylint,unused_import,W0404 (reimported): A module is imported more than once. Remove the duplicate import statement.,"repo family: django ; import statements count: 7 ; camelCase identifiers: assertContains, assertEqual, assertNotEqual, assertTrue, setUp ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 12 ; focus on naming_convention"
synthetic-django_PR_35,kannan-dedsec/synthetic-django,tests/test_views.py,strategy_2_regex_intelligent,2,0.7114042,ruff,naming_convention,N814: CamelCase imported as constant. Do not alias CamelCase imports to UPPER_CASE names.,"repo family: django ; import statements count: 7 ; camelCase identifiers: assertContains, assertEqual, assertNotEqual, assertTrue, setUp ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 12 ; focus on naming_convention"
synthetic-django_PR_35,kannan-dedsec/synthetic-django,tests/test_views.py,strategy_2_regex_intelligent,3,0.71084565,ruff,naming_convention,N813: CamelCase imported as lowercase. Preserve CamelCase when importing class names.,"repo family: django ; import statements count: 7 ; camelCase identifiers: assertContains, assertEqual, assertNotEqual, assertTrue, setUp ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 12 ; focus on naming_convention"
synthetic-django_PR_35,kannan-dedsec/synthetic-django,tests/test_views.py,strategy_2_regex_intelligent,4,0.70250213,django_review_comment,indentation,The indentation in the `markdown_to_html` function docstring deviates from the project's 4-space standard. Please adjust it to maintain consistency with the rest of the codebase.,"repo family: django ; import statements count: 7 ; camelCase identifiers: assertContains, assertEqual, assertNotEqual, assertTrue, setUp ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 12 ; focus on naming_convention"
synthetic-django_PR_35,kannan-dedsec/synthetic-django,tests/test_views.py,strategy_2_regex_intelligent,5,0.69625413,ruff,naming_convention,N817: CamelCase imported as acronym. Do not alias CamelCase imports to ALL_CAPS acronyms.,"repo family: django ; import statements count: 7 ; camelCase identifiers: assertContains, assertEqual, assertNotEqual, assertTrue, setUp ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 12 ; focus on naming_convention"
synthetic-django_PR_35,kannan-dedsec/synthetic-django,tests/test_views.py,strategy_2_regex_intelligent,6,0.6943617,django_guidelines,documentation_formatting,The project repository includes an .editorconfig file. We recommend using a text editor with EditorConfig support to avoid indentation and whitespace issues.,"repo family: django ; import statements count: 7 ; camelCase identifiers: assertContains, assertEqual, assertNotEqual, assertTrue, setUp ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 12 ; focus on naming_convention"
synthetic-django_PR_35,kannan-dedsec/synthetic-django,tests/test_views.py,strategy_2_regex_intelligent,7,0.69350725,django_review_comment,indentation,"It looks like there's a mix of tabs and spaces in the `create_category` function. For consistency and to avoid potential issues, please standardize the indentation to use either tabs or spaces throughout the fileâ€”space","repo family: django ; import statements count: 7 ; camelCase identifiers: assertContains, assertEqual, assertNotEqual, assertTrue, setUp ; mutable-default patterns: 0 ; non-4-space indentation lines: 0 ; docstring markers count: 12 ; focus on naming_convention"
